3.7798E-004	 2.2896E-004	 1.0663E-004	 1.9197E-004	 2.5992E-004	 1.2988E-004	 7.4216E-006	 7.3202E-005	 1.8595E-004	 1.6792E-004	 7.2493E-005	 6.8157E-005	 1.8236E-004	 2.7945E-004	 2.8296E-004	 2.2974E-004	 1.3650E-004	 4.0469E-005	 2.7786E-005	 7.4521E-005	 9.8360E-005	 1.2506E-004	 1.7197E-004	 1.8140E-004	 1.6625E-004	 1.6664E-004	 1.4838E-004	 9.7284E-005	 4.9266E-005	 4.1554E-005	 1.0481E-004	 1.7985E-004	 1.6526E-004	 1.2195E-004	 1.5241E-004	 1.7863E-004	 1.2345E-004	 5.5281E-005	 2.6732E-005	 4.0907E-005	 1.0366E-004	 1.7767E-004	 2.3350E-004	 2.6902E-004	 2.3828E-004	 1.7726E-004	 2.3536E-004	 3.9365E-004	 4.6932E-004	 4.3161E-004	 3.9565E-004	 4.1484E-004	 4.5034E-004	 4.2624E-004	 3.3374E-004	 2.8422E-004	 3.5185E-004	 4.9836E-004	 6.7493E-004	 7.9225E-004	 7.3409E-004	 5.5350E-004	 4.1632E-004	 3.7685E-004	 4.4964E-004	 7.0443E-004	 1.0895E-003	 1.3646E-003	 1.3353E-003	 1.0736E-003	 8.3184E-004	 7.2426E-004	 6.3040E-004	 4.6163E-004	 2.8424E-004	 1.5577E-004	 9.8138E-005	 1.5634E-004	 2.7657E-004	 2.9359E-004	 1.6979E-004	 6.4499E-005	 1.0229E-004	 2.1599E-004	 2.6516E-004	 2.1647E-004	 1.4005E-004	 8.8539E-005	 6.5195E-005	 6.6392E-005	 8.6034E-005	 1.1145E-004	 1.2880E-004	 1.0812E-004	 4.7894E-005	 7.6381E-005	 3.4903E-004	 7.1386E-004	 7.3326E-004	 3.2363E-004	 2.5873E-005	 2.0379E-004	 4.4541E-004	 3.1170E-004	 8.5524E-005	 1.6284E-004	 3.3357E-004	 2.5591E-004	 7.5217E-005	 8.7684E-005	 2.3359E-004	 2.7750E-004	 1.8535E-004	 8.4435E-005	 4.3476E-005	 4.6687E-005	 6.7985E-005	 7.9656E-005	 6.4332E-005	 5.0973E-005	 6.5513E-005	 6.7850E-005	 3.4332E-005	 2.7177E-005	 7.1006E-005	 1.1263E-004	 1.8226E-004	 3.2381E-004
 2.5648E-004	 1.9325E-004	 5.8906E-005	 6.4176E-005	 1.5656E-004	 1.3427E-004	 2.6624E-005	 1.9273E-005	 1.2576E-004	 1.8825E-004	 1.5411E-004	 1.3506E-004	 1.8003E-004	 2.2770E-004	 2.6469E-004	 2.6995E-004	 1.6860E-004	 4.9198E-005	 8.6801E-005	 2.0779E-004	 2.3406E-004	 1.8307E-004	 1.3721E-004	 1.2002E-004	 1.4657E-004	 1.7162E-004	 1.5719E-004	 1.5898E-004	 1.6237E-004	 1.3641E-004	 1.9412E-004	 2.9974E-004	 2.2930E-004	 5.6852E-005	 3.8024E-005	 1.1659E-004	 1.2998E-004	 1.0855E-004	 1.0560E-004	 1.5262E-004	 2.6230E-004	 3.1757E-004	 2.8160E-004	 2.8780E-004	 3.0741E-004	 2.4100E-004	 2.3286E-004	 3.6934E-004	 4.6617E-004	 4.2624E-004	 3.2538E-004	 2.0778E-004	 1.2626E-004	 1.2729E-004	 1.4312E-004	 1.3346E-004	 1.8442E-004	 3.8453E-004	 7.2986E-004	 1.0550E-003	 1.1048E-003	 8.5096E-004	 5.4563E-004	 3.9504E-004	 4.5076E-004	 7.0715E-004	 1.0208E-003	 1.1291E-003	 9.6320E-004	 7.6078E-004	 7.2391E-004	 7.3589E-004	 5.8739E-004	 3.2941E-004	 1.6116E-004	 1.2307E-004	 1.5080E-004	 2.3062E-004	 2.9379E-004	 2.1462E-004	 7.5087E-005	 1.5255E-004	 4.8150E-004	 6.9183E-004	 5.0373E-004	 1.4859E-004	 1.5741E-005	 1.1208E-004	 1.8723E-004	 1.5925E-004	 1.1635E-004	 9.5304E-005	 7.4300E-005	 5.0292E-005	 3.1219E-005	 4.7885E-005	 1.5596E-004	 3.0854E-004	 3.1976E-004	 1.4312E-004	 2.7404E-005	 1.2863E-004	 2.2053E-004	 1.1814E-004	 2.7558E-005	 1.2415E-004	 2.1356E-004	 1.3220E-004	 5.0783E-005	 1.2568E-004	 2.3028E-004	 2.1771E-004	 1.4720E-004	 1.1843E-004	 1.1180E-004	 9.6156E-005	 1.2125E-004	 2.0615E-004	 2.5884E-004	 2.0055E-004	 8.7652E-005	 3.4868E-005	 8.8130E-005	 2.0755E-004	 2.8996E-004	 2.4778E-004	 1.5923E-004	 1.8226E-004
 1.8148E-004	 2.0400E-004	 8.9443E-005	 2.7467E-005	 1.0641E-004	 1.6018E-004	 8.4400E-005	 7.7109E-006	 3.9493E-005	 9.7065E-005	 1.0318E-004	 1.1064E-004	 1.4044E-004	 1.5530E-004	 1.7300E-004	 1.7163E-004	 8.7779E-005	 3.4418E-005	 1.5831E-004	 3.3701E-004	 3.7769E-004	 2.7976E-004	 1.3120E-004	 3.8082E-005	 6.3657E-005	 1.1633E-004	 1.5041E-004	 2.4539E-004	 3.0212E-004	 2.0550E-004	 1.5716E-004	 2.4399E-004	 2.1826E-004	 6.4340E-005	 1.3295E-005	 5.6305E-005	 8.4550E-005	 1.0340E-004	 1.0208E-004	 1.6381E-004	 4.0270E-004	 6.1714E-004	 5.8474E-004	 4.4217E-004	 3.0941E-004	 1.4757E-004	 7.8287E-005	 1.8883E-004	 3.0831E-004	 3.3457E-004	 3.0405E-004	 2.0209E-004	 1.0664E-004	 1.6360E-004	 2.8315E-004	 2.7401E-004	 1.7163E-004	 1.6047E-004	 3.3693E-004	 6.0244E-004	 7.3119E-004	 6.3200E-004	 4.4454E-004	 3.0688E-004	 2.5242E-004	 3.0346E-004	 4.1337E-004	 4.4906E-004	 4.2451E-004	 5.3372E-004	 7.9466E-004	 9.1602E-004	 7.0108E-004	 3.4462E-004	 1.3177E-004	 8.5856E-005	 1.0280E-004	 1.5809E-004	 2.0604E-004	 1.6296E-004	 1.3727E-004	 3.6373E-004	 7.4434E-004	 8.1506E-004	 4.2615E-004	 5.3521E-005	 9.1415E-005	 2.9472E-004	 2.9934E-004	 1.8513E-004	 1.5984E-004	 1.6627E-004	 9.3801E-005	 1.2549E-005	 1.7094E-005	 7.1268E-005	 9.8084E-005	 8.6195E-005	 5.8815E-005	 3.0573E-005	 2.5285E-005	 4.9381E-005	 5.3682E-005	 2.0738E-005	 2.3527E-005	 8.7464E-005	 1.1988E-004	 8.0933E-005	 6.2558E-005	 1.1051E-004	 1.3874E-004	 9.4761E-005	 5.5441E-005	 8.8341E-005	 1.3958E-004	 1.3639E-004	 1.2899E-004	 2.3109E-004	 4.0885E-004	 4.4799E-004	 2.4515E-004	 2.7236E-005	 9.8727E-005	 4.2744E-004	 6.5710E-004	 5.4220E-004	 2.4778E-004	 1.1263E-004
 1.3757E-004	 2.1957E-004	 1.4291E-004	 6.1076E-005	 1.1273E-004	 1.7800E-004	 1.2933E-004	 5.5117E-005	 5.9602E-005	 7.7738E-005	 4.9747E-005	 4.2008E-005	 8.3820E-005	 1.2059E-004	 1.3613E-004	 1.2766E-004	 8.5293E-005	 8.6516E-005	 2.0127E-004	 3.5383E-004	 4.3663E-004	 3.9420E-004	 2.2160E-004	 5.4563E-005	 3.3180E-005	 7.7254E-005	 1.1212E-004	 2.0895E-004	 2.7862E-004	 1.7490E-004	 5.0278E-005	 5.5230E-005	 6.8626E-005	 4.3840E-005	 6.9752E-005	 1.2845E-004	 1.9646E-004	 2.4922E-004	 1.6706E-004	 4.9014E-005	 1.8586E-004	 4.9947E-004	 6.5046E-004	 5.7492E-004	 3.8296E-004	 1.5020E-004	 1.9084E-005	 4.3668E-005	 8.6795E-005	 1.0562E-004	 1.5480E-004	 1.8925E-004	 2.2843E-004	 3.8747E-004	 5.7832E-004	 5.8531E-004	 4.0449E-004	 2.1029E-004	 1.2177E-004	 1.3475E-004	 1.8413E-004	 2.4484E-004	 3.3129E-004	 3.8668E-004	 3.3128E-004	 2.1328E-004	 1.4138E-004	 1.5607E-004	 2.9961E-004	 6.1975E-004	 9.6393E-004	 1.0082E-003	 6.6341E-004	 2.4048E-004	 5.5443E-005	 8.8289E-005	 1.6503E-004	 2.2519E-004	 2.5997E-004	 2.2809E-004	 1.8744E-004	 2.8028E-004	 4.3880E-004	 3.9242E-004	 1.5037E-004	 8.2546E-005	 2.9121E-004	 4.1411E-004	 2.8840E-004	 2.0874E-004	 3.2551E-004	 3.9218E-004	 2.4903E-004	 6.5687E-005	 4.1183E-005	 1.7128E-004	 3.0965E-004	 3.2150E-004	 2.0204E-004	 6.6887E-005	 1.4372E-005	 3.4033E-005	 5.5966E-005	 4.7039E-005	 3.8302E-005	 6.4694E-005	 1.0760E-004	 1.2512E-004	 1.1161E-004	 8.9714E-005	 6.8932E-005	 4.4884E-005	 2.6775E-005	 4.5923E-005	 1.1264E-004	 1.6077E-004	 1.2933E-004	 1.2875E-004	 3.1803E-004	 5.5028E-004	 4.7879E-004	 1.4216E-004	 2.6488E-005	 3.5426E-004	 7.1725E-004	 6.5710E-004	 2.8996E-004	 7.1006E-005
 7.8490E-005	 1.8278E-004	 1.5668E-004	 7.7331E-005	 7.4211E-005	 1.0922E-004	 1.0521E-004	 1.0021E-004	 1.3226E-004	 1.3447E-004	 6.8261E-005	 9.9165E-006	 2.1247E-005	 7.6209E-005	 1.3567E-004	 1.7372E-004	 1.6915E-004	 1.4439E-004	 1.5641E-004	 2.4127E-004	 3.7066E-004	 4.2100E-004	 2.9571E-004	 1.1266E-004	 5.0452E-005	 7.3452E-005	 7.6383E-005	 8.7874E-005	 1.1417E-004	 8.7927E-005	 3.5365E-005	 1.6296E-005	 1.8725E-005	 4.8723E-005	 1.1873E-004	 2.0403E-004	 3.2272E-004	 4.3318E-004	 3.6211E-004	 1.2499E-004	 5.3326E-006	 1.1936E-004	 2.9356E-004	 3.7444E-004	 3.3430E-004	 2.2031E-004	 1.3617E-004	 1.0786E-004	 6.1015E-005	 8.2492E-006	 2.5548E-005	 9.8139E-005	 2.0537E-004	 3.7721E-004	 5.5231E-004	 6.0547E-004	 5.2812E-004	 4.1343E-004	 3.2353E-004	 2.7199E-004	 2.8491E-004	 4.1238E-004	 6.4084E-004	 8.2699E-004	 8.2539E-004	 6.6429E-004	 4.9317E-004	 4.1662E-004	 4.6554E-004	 6.1111E-004	 7.1042E-004	 5.8832E-004	 2.8885E-004	 9.4950E-005	 1.8037E-004	 3.9152E-004	 4.8509E-004	 4.2331E-004	 3.1257E-004	 2.0344E-004	 1.0125E-004	 5.0314E-005	 5.5438E-005	 4.8721E-005	 5.8274E-005	 1.9366E-004	 3.6334E-004	 3.4536E-004	 2.1314E-004	 2.6154E-004	 4.8400E-004	 5.7277E-004	 4.0844E-004	 1.7968E-004	 1.0239E-004	 2.3516E-004	 4.4228E-004	 4.8509E-004	 2.9529E-004	 8.3302E-005	 4.2621E-005	 1.0205E-004	 9.9845E-005	 3.5710E-005	 1.8745E-005	 8.5913E-005	 1.8257E-004	 2.5137E-004	 2.6336E-004	 2.1519E-004	 1.4717E-004	 1.0817E-004	 9.1543E-005	 9.2686E-005	 1.7335E-004	 3.0890E-004	 3.0838E-004	 1.4101E-004	 1.1793E-004	 3.9686E-004	 6.0651E-004	 4.0301E-004	 7.1455E-005	 8.4030E-005	 3.5426E-004	 4.2744E-004	 2.0755E-004	 2.7177E-005
 5.6657E-005	 1.2452E-004	 1.3431E-004	 7.9440E-005	 2.9236E-005	 1.8652E-005	 3.9745E-005	 8.4640E-005	 1.3433E-004	 1.4717E-004	 1.0483E-004	 4.1356E-005	 5.4496E-006	 1.9911E-005	 7.4238E-005	 1.2674E-004	 1.2994E-004	 8.4456E-005	 5.4254E-005	 1.0312E-004	 2.0905E-004	 2.6406E-004	 1.9940E-004	 8.5662E-005	 3.6565E-005	 5.5653E-005	 7.1420E-005	 6.4662E-005	 6.7823E-005	 9.1797E-005	 1.1357E-004	 1.0965E-004	 8.9912E-005	 9.2432E-005	 1.3394E-004	 2.0582E-004	 3.0756E-004	 4.0697E-004	 4.1702E-004	 3.0504E-004	 1.5656E-004	 7.0279E-005	 6.3902E-005	 9.6039E-005	 1.1960E-004	 1.2153E-004	 1.2232E-004	 1.2640E-004	 1.1764E-004	 1.1032E-004	 1.3791E-004	 1.9947E-004	 2.6994E-004	 3.3301E-004	 3.7141E-004	 3.6480E-004	 3.1819E-004	 2.6602E-004	 2.3695E-004	 2.3354E-004	 2.6206E-004	 3.5406E-004	 5.1171E-004	 6.5590E-004	 6.9476E-004	 6.2835E-004	 5.2774E-004	 4.3881E-004	 3.6390E-004	 2.9931E-004	 2.3562E-004	 1.6906E-004	 1.5742E-004	 2.8524E-004	 5.1161E-004	 6.4370E-004	 5.4793E-004	 3.1745E-004	 1.4632E-004	 9.9739E-005	 1.0056E-004	 8.7168E-005	 7.3158E-005	 8.8092E-005	 1.5184E-004	 2.5248E-004	 3.0215E-004	 2.3476E-004	 1.5861E-004	 2.3040E-004	 3.9537E-004	 4.5423E-004	 3.4408E-004	 1.8620E-004	 1.2175E-004	 1.8712E-004	 2.7587E-004	 2.4247E-004	 1.1771E-004	 8.9195E-005	 1.9043E-004	 2.2746E-004	 1.1154E-004	 1.3702E-005	 7.5824E-005	 2.0940E-004	 2.9431E-004	 3.5382E-004	 4.1813E-004	 4.1645E-004	 3.1698E-004	 2.0395E-004	 1.4627E-004	 1.6143E-004	 3.0432E-004	 5.4926E-004	 6.3919E-004	 3.9131E-004	 8.9293E-005	 1.5840E-004	 5.0361E-004	 6.2484E-004	 3.6310E-004	 7.1455E-005	 2.6488E-005	 9.8727E-005	 8.8130E-005	 3.4332E-005
 9.0202E-005	 1.1000E-004	 1.1964E-004	 9.9005E-005	 5.1703E-005	 1.2030E-005	 1.4599E-005	 6.1844E-005	 1.2303E-004	 1.6173E-004	 1.5893E-004	 1.1660E-004	 5.6465E-005	 1.3766E-005	 8.9127E-006	 2.3040E-005	 2.3714E-005	 1.0654E-005	 9.2553E-006	 2.6439E-005	 4.2190E-005	 4.0367E-005	 2.5734E-005	 1.2195E-005	 7.6343E-006	 1.4264E-005	 3.7216E-005	 7.9490E-005	 1.2816E-004	 1.6139E-004	 1.6735E-004	 1.4468E-004	 1.0017E-004	 6.1002E-005	 6.6643E-005	 1.3079E-004	 2.2220E-004	 2.9106E-004	 3.1323E-004	 3.0586E-004	 2.9139E-004	 2.5909E-004	 1.9001E-004	 1.0342E-004	 4.0399E-005	 1.6563E-005	 1.9912E-005	 3.8013E-005	 7.2270E-005	 1.3849E-004	 2.4821E-004	 3.7873E-004	 4.7742E-004	 5.0284E-004	 4.5083E-004	 3.4829E-004	 2.3571E-004	 1.4719E-004	 9.5339E-005	 7.2542E-005	 6.7067E-005	 7.9869E-005	 1.2207E-004	 1.9075E-004	 2.6269E-004	 3.2256E-004	 3.7287E-004	 4.0724E-004	 4.0925E-004	 3.8642E-004	 3.7203E-004	 3.9077E-004	 4.4297E-004	 5.0352E-004	 5.1557E-004	 4.2186E-004	 2.3959E-004	 7.7784E-005	 3.8746E-005	 1.1229E-004	 1.9865E-004	 2.2407E-004	 1.9974E-004	 1.7750E-004	 1.8547E-004	 2.0550E-004	 1.9318E-004	 1.3271E-004	 7.4335E-005	 7.9672E-005	 1.3181E-004	 1.5365E-004	 1.1661E-004	 7.3063E-005	 7.0562E-005	 8.1912E-005	 5.4526E-005	 1.8517E-005	 8.3364E-005	 2.6715E-004	 3.9623E-004	 3.0976E-004	 1.1817E-004	 7.5127E-005	 2.1659E-004	 3.4006E-004	 3.3818E-004	 3.2150E-004	 3.7775E-004	 4.2416E-004	 3.6279E-004	 2.2494E-004	 1.1388E-004	 1.2191E-004	 3.0281E-004	 5.8839E-004	 7.4228E-004	 5.7111E-004	 2.1464E-004	 5.3639E-005	 2.5615E-004	 5.6405E-004	 6.2484E-004	 4.0301E-004	 1.4216E-004	 2.7236E-005	 3.4868E-005	 6.7850E-005
 1.1021E-004	 1.3775E-004	 1.2542E-004	 9.9781E-005	 8.2566E-005	 7.0264E-005	 6.7333E-005	 9.9023E-005	 1.6129E-004	 2.0180E-004	 1.8776E-004	 1.4282E-004	 9.5863E-005	 5.5778E-005	 3.4072E-005	 3.5409E-005	 4.7507E-005	 5.7874E-005	 5.1787E-005	 2.9789E-005	 2.9051E-005	 5.5431E-005	 5.7801E-005	 3.3943E-005	 2.7404E-005	 2.0716E-005	 6.9940E-007	 2.8135E-005	 1.0441E-004	 1.4745E-004	 1.4034E-004	 1.1673E-004	 7.4708E-005	 2.5760E-005	 1.2460E-006	 1.4850E-005	 9.3724E-005	 2.1249E-004	 2.4714E-004	 1.8168E-004	 1.6623E-004	 2.3464E-004	 2.5392E-004	 1.8062E-004	 9.2472E-005	 4.3425E-005	 4.4365E-005	 6.5040E-005	 5.4411E-005	 4.5833E-005	 1.2183E-004	 2.6933E-004	 4.1287E-004	 5.0694E-004	 5.1585E-004	 4.4353E-004	 3.7501E-004	 3.6340E-004	 3.6229E-004	 3.3717E-004	 3.2060E-004	 3.4273E-004	 4.0207E-004	 4.7951E-004	 5.4155E-004	 5.7213E-004	 5.9722E-004	 6.4514E-004	 7.0714E-004	 7.4732E-004	 7.2438E-004	 6.1506E-004	 4.4303E-004	 2.7202E-004	 1.5443E-004	 9.6410E-005	 7.5756E-005	 7.7310E-005	 1.0041E-004	 1.3950E-004	 1.7260E-004	 1.7647E-004	 1.4985E-004	 1.1537E-004	 9.4743E-005	 8.3502E-005	 6.1261E-005	 2.9203E-005	 1.4506E-005	 2.7584E-005	 4.6060E-005	 5.5045E-005	 6.6114E-005	 7.9408E-005	 6.7086E-005	 2.3694E-005	 8.4851E-006	 9.7720E-005	 2.8147E-004	 4.3177E-004	 4.1660E-004	 2.5619E-004	 1.1902E-004	 1.2905E-004	 2.2613E-004	 2.6884E-004	 2.2255E-004	 1.7199E-004	 1.8312E-004	 2.2523E-004	 2.2199E-004	 1.4224E-004	 4.2708E-005	 2.5333E-005	 1.3650E-004	 3.0800E-004	 4.1185E-004	 3.7217E-004	 2.2184E-004	 7.8012E-005	 7.3945E-005	 2.5615E-004	 5.0361E-004	 6.0651E-004	 4.7879E-004	 2.4515E-004	 8.7652E-005	 6.5513E-005
 7.7071E-005	 1.4300E-004	 1.2166E-004	 5.6908E-005	 5.4998E-005	 1.0848E-004	 1.3689E-004	 1.3526E-004	 1.4676E-004	 1.5131E-004	 1.1855E-004	 8.5225E-005	 7.5382E-005	 6.3508E-005	 5.5692E-005	 8.0012E-005	 1.2250E-004	 1.4388E-004	 1.1904E-004	 9.7412E-005	 1.8326E-004	 3.1686E-004	 2.8971E-004	 1.2907E-004	 6.6368E-005	 9.7117E-005	 7.2211E-005	 4.1564E-005	 7.9434E-005	 1.1776E-004	 1.3389E-004	 1.4600E-004	 1.3311E-004	 1.2894E-004	 1.2860E-004	 5.8611E-005	 3.0403E-005	 1.6892E-004	 2.6525E-004	 1.5291E-004	 4.0451E-005	 7.0087E-005	 1.1578E-004	 1.1546E-004	 9.8398E-005	 6.7830E-005	 8.0474E-005	 1.3986E-004	 1.2452E-004	 3.8949E-005	 1.0104E-005	 3.9906E-005	 8.8673E-005	 1.7797E-004	 2.4795E-004	 2.3437E-004	 2.2782E-004	 2.8737E-004	 3.2113E-004	 2.9415E-004	 2.9644E-004	 3.8168E-004	 5.1124E-004	 6.0732E-004	 6.0462E-004	 5.1335E-004	 4.1688E-004	 3.8226E-004	 4.0899E-004	 4.4080E-004	 3.9767E-004	 2.5050E-004	 8.0817E-005	 9.9932E-006	 6.3452E-005	 1.5204E-004	 1.8648E-004	 1.6648E-004	 1.4787E-004	 1.5689E-004	 1.6628E-004	 1.4439E-004	 9.5232E-005	 4.9965E-005	 3.9037E-005	 6.1863E-005	 8.4895E-005	 9.7872E-005	 1.3411E-004	 1.9454E-004	 2.3283E-004	 2.4701E-004	 2.6530E-004	 2.4553E-004	 1.4286E-004	 4.3527E-005	 7.0436E-005	 1.9748E-004	 2.8700E-004	 2.6874E-004	 1.9084E-004	 1.2955E-004	 1.1345E-004	 1.2264E-004	 1.2196E-004	 9.2130E-005	 4.7914E-005	 2.9559E-005	 5.6213E-005	 8.8666E-005	 7.7153E-005	 3.8310E-005	 2.0765E-005	 2.1393E-005	 1.8198E-005	 2.7669E-005	 5.3286E-005	 6.8746E-005	 8.1579E-005	 9.8068E-005	 7.8012E-005	 5.3639E-005	 1.5840E-004	 3.9686E-004	 5.5028E-004	 4.4799E-004	 2.0055E-004	 5.0973E-005
 2.8999E-005	 9.1676E-005	 8.7200E-005	 2.0381E-005	 1.8712E-005	 9.5125E-005	 1.3476E-004	 9.6437E-005	 5.2126E-005	 3.6322E-005	 2.9440E-005	 3.9412E-005	 5.4015E-005	 3.2274E-005	 8.7591E-006	 4.4215E-005	 1.1331E-004	 1.5769E-004	 1.5352E-004	 1.5001E-004	 2.5848E-004	 4.1563E-004	 3.6697E-004	 1.3991E-004	 5.4639E-005	 1.3624E-004	 1.5673E-004	 1.1713E-004	 1.1927E-004	 1.4100E-004	 1.8261E-004	 2.2443E-004	 2.0892E-004	 2.2844E-004	 3.0621E-004	 2.6068E-004	 1.5461E-004	 2.2518E-004	 3.3728E-004	 2.6314E-004	 1.2792E-004	 6.7728E-005	 5.1594E-005	 1.0045E-004	 1.6441E-004	 1.2254E-004	 6.6990E-005	 1.1065E-004	 1.5400E-004	 1.5402E-004	 1.6172E-004	 1.2031E-004	 3.8222E-005	 4.0420E-005	 8.8664E-005	 7.1593E-005	 4.4986E-005	 6.2511E-005	 5.7657E-005	 2.0882E-005	 1.9376E-005	 7.0130E-005	 1.3521E-004	 1.6020E-004	 1.1600E-004	 4.8617E-005	 1.8557E-005	 1.9144E-005	 2.3054E-005	 2.7492E-005	 2.1742E-005	 1.0738E-005	 6.3615E-005	 2.2750E-004	 4.0631E-004	 4.4195E-004	 3.2434E-004	 2.1533E-004	 2.3679E-004	 3.2252E-004	 3.2867E-004	 2.2492E-004	 1.0541E-004	 5.9911E-005	 1.1249E-004	 2.2687E-004	 3.1078E-004	 3.0382E-004	 2.7125E-004	 2.9975E-004	 3.6387E-004	 3.9636E-004	 3.6874E-004	 2.6524E-004	 1.2569E-004	 6.2686E-005	 1.0068E-004	 1.2343E-004	 7.1537E-005	 2.6623E-005	 4.8870E-005	 9.2384E-005	 1.1226E-004	 1.2630E-004	 1.4166E-004	 1.1786E-004	 5.1127E-005	 2.1117E-005	 7.1711E-005	 1.1290E-004	 6.7991E-005	 2.7291E-005	 7.4154E-005	 1.0965E-004	 7.3685E-005	 9.1544E-005	 1.7660E-004	 1.5342E-004	 4.6572E-005	 8.1579E-005	 2.2184E-004	 2.1464E-004	 8.9293E-005	 1.1793E-004	 3.1803E-004	 4.0885E-004	 2.5884E-004	 6.4332E-005
